Sample	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
Miniimonas_sp._S16	0.00655	0.00819	0.0121164	0.0148489	0.00239	0.00665	0.0212465	0.00656	0	0.0309487	0.0310639	0.023967	0.0187959	0.0178436	0.0797219	0.0187245	0.00615	0.00783	0.00771	0.0186637	0.0261746	0.00541	0.00542	0.0134244	0.0343151	0.00758	0.0242695	0.0235931	0.1382698	0.014934	0.0230065	0.0110816	0.0044	0.0367937	0.00939	0.0415907	0.0569676	0.0254978	0.0111937	0.0127384	0.00319	0.00744	0.00644	0.0216886	0.0273994	0.0157267	0.0701634	0.0156175	0.0275196	0.0155128	0.0120062	0.0323485	0.0182607	0.00386	0.0122274	0.0104438	0.00266	0.217977	0.0022	0.00434	0.00332	0.0308889	0.00671	0	0.0248957	0	0.0241877	0.00165	0	0.0228431	0.00104	0.0185669	0.00495	0.0157496	0.0353523	0.0162941	0.00566	0.00457	0.0904638	0.0464518	0.00109	0.00161	0.0101271	0.00739	0.0122066	0.00516	0.0160937	0	0.0542163	0.0162338	0.00456	0.0744361	0.00505	0.3515252	0.0326335	0.003	0.0125119	0	0	0.00209	0.00384	0.016916	0.0159346	0.0042	0.0033	0.00485	0.0109347	0.00496	0.1520377	0.3091006	0.013762	0.0334433	0.00982	0.073423	0.00266	0.0065	0.0053	0.0133489	0.0497625	0.00217	0.01414	0.0258134
Rhodococcus_pyridinivorans	0.00109	0	0.00771	0.0053	0	0.00111	0.0127479	0	0	0.0761814	0.1735293	0.0126884	0.0274709	0.0104088	0.0520407	0.0355765	0	0.00783	0.0269985	0.00467	0.0196309	0.00541	0.00271	0.00503	0.0257363	0.00216	0.0145617	0.060668	0.0639756	0.014934	0.0092	0.0184693	0.0110072	0.0283837	0.0352171	0.0016	0.0525855	0.00765	0.0048	0.0091	0.00319	0.00319	0.033484	0.0387297	0.0143521	0.00393	0.0187102	0.0104117	0.0305773	0.0124102	0.0220114	0.0377399	0.0154514	0.00386	0.0203791	0.00104	0	0.0134705	0.0033	0.00325	0.00111	0.00727	0.00839	0	0.0734425	0.1363912	0.0771703	0.00825	0	0.018034	0.00104	0.00248	0.00371	0.0236244	0.0471365	0.0260705	0.0155651	0.00114	0.037551	0.0302477	0.00765	0.0113036	0.0185663	0.0240234	0	0.00516	0.0100585	0	0.0176518	0.00738	0.0250798	0.0210902	0	0.8016873	0.0785622	0	0.0350333	0	0	0.00522	0.00768	0.0433473	0	0.012595	0.0033	0	0.0196825	0.0123919	0.0387747	0.0265322	0.0190551	0.0457059	0.0726587	0.0183558	0.0265576	0.0039	0	0.0133489	0.0305361	0	0.00808	0.0086
Marmoricola_scoriae	0.0196562	0.0587207	0.0110149	0.00955	0	0.00443	0.0414307	0.00437	0.018779	0.042852	0.0482026	0.023967	0.0303626	0.0193306	0.0487189	0.0205969	0.0102421	0.0250705	0.0205703	0.0699888	0.0327182	0.00541	0.0162663	0.0302049	0.0686303	0.00649	0.0307414	0.0235931	0.1073139	0.00853	0.0276078	0.0147754	0.0198129	0.0378449	0.0223041	0.1903574	0.0482033	0.0229481	0.0191893	0.0254768	0.0127433	0.00638	0.0103028	0.0278854	0.0521893	0.0137608	0.1528003	0.0130146	0.0550391	0.0325768	0.050026	0.0512185	0.0365215	0.02318	0.0326065	0.00418	0.00266	0.0967426	0.0044	0.00759	0.00332	0.0290719	0.013421	0.0222568	0.017427	0.0252576	0.0287949	0.0033	0	0.1142156	0.00104	0.0222803	0.00743	0.0213745	0.1325713	0.0130353	0.00566	0.00457	0.0460853	0.00324	0.00328	0.00646	0.0101271	0.00554	0	0.00688	0.0181054	0.0013	0.0390861	0.0324675	0.0136799	0.0198496	0.00252	0.0619104	0.0193384	0.0015	0.0100095	0.00206	0	0.00209	0.00384	0.0243168	0.0345249	0.00735	0.0066	0.0145564	0.00656	0.00991	0.1102018	0.00398	0.0613997	0.0323285	0.03142	0.0226748	0.00797	0.0143076	0.0053	0.0166861	0.1877403	0.00651	0.00606	0.0118311
Tessaracoccus_sp._Marseille-P5995	0.00109	0.0150216	0.00991	0.00955	0.0214843	0	0.0116856	0	0.00341	0.0261874	0.0117829	0.00987	0.00868	0.0371742	0.7241402	0.0112347	0.00205	0.00627	0.0167134	0.00933	0.1046983	0.00541	0.0162663	0.00168	0.1715756	0.00433	0.0145617	0.0359514	0.0515932	0.0170674	0.0092	0.0110816	0.0066	0.0304862	0.0258258	0.0159964	0.035057	0.0395217	0.0207884	0.0109186	0.00796	0.00213	0.00644	0.0216886	0.00522	0.0059	0.0233878	0.00651	0.0489237	0.0108589	0.100052	0.0377399	0.0154514	0.00258	0.00408	0.00209	0.00133	0.0563311	0.0011	0.00759	0.00111	0.0617777	0.00168	0.00556	0.034854	0	0.0161251	0.0033	0	0.0108204	0.00208	0.00743	0.00248	0.0157496	0.0206222	0.0228117	0.00566	0.00229	0.0477922	0.00756	0.00437	0.00484	0.0118149	0.00185	0.00523	0.00688	0.0201171	0	0.0176518	0.0324675	0.00456	0.0161278	0	0.0619104	0.00967	0.003	0.0100095	0	0	0.00313	0.00256	0.0105725	0.00664	0.00525	0.0011	0.00728	0.00656	0.0247838	0.1377523	0.00265	0.00847	0.405779	0.00786	0.0183558	0.010623	0.0013	0	0.0100117	0.0282741	0	0.00606	0.0107556
Nocardioides_dokdonensis	0.0524166	0.0491615	0.00991	0.0339404	0.0131293	0.052066	0.0308075	0.0327837	0	0.021426	0.0460602	0.0140982	0.0187959	0.0133827	0.0476117	0.0318316	0.0102421	0.0313381	0.0115708	0.0466592	0.0588928	0.00271	0.0189774	0.0553756	0.0428939	0.00541	0.0598647	0.0202227	0.0639756	0.0405351	0.0230065	0.0147754	0.0132086	0.0367937	0.00939	0.1967559	0.0482033	0.0191234	0.0175901	0.0345756	0.0143362	0.00425	0.0128785	0.0325329	0.0469704	0.00786	0.2058126	0.00911	0.079501	0.0325768	0.0420219	0.0673927	0.0224748	0.0218923	0.0203791	0.00313	0.00266	0.0893951	0.00661	0.00434	0.00221	0.0199869	0.0234868	0.00556	0.0149374	0.0101031	0.0287949	0.0033	0	0.0324613	0.00104	0.0185669	0.00619	0.0191245	0.1325713	0.00978	0.00991	0.00343	0.0546196	0.00432	0.00219	0.00807	0.00844	0.00554	0.0122066	0.0103148	0.0221288	0.00261	0.0365645	0.0280401	0.0227998	0.00868	0.00252	0.076601	0.0132951	0.003	0.0150143	0.00103	0	0.00209	0.00256	0.021145	0.0371806	0.00315	0.0044	0.0097	0.0131216	0.0173486	0.0806106	0.00663	0.0603411	0.0222955	0.00589	0.0205153	0.00531	0.0065	0.0053	0.0200234	0.2160145	0.00543	0.0101	0.0247378
Salipiger_profundus	0	0	0.00661	0.1071243	0	0	0.0191219	0.0349692	0.0204862	0.00952	0.0246369	0.1000973	0.00723	0.0163566	0.022145	0.0205969	0.00615	0.167659	0.0115708	0.0279955	0.00654	0.00541	0.00542	0.0620878	0.0371747	0.0184007	0.0323593	0.00786	0.0288922	0.1045378	0.0184052	0.00369	0.03082	0.144021	0.0047	0.147167	0.0219106	0.0369719	0.008	0.0091	0.00956	0.1127372	0.00515	0.116189	0.0626272	0.00983	0.024947	0.00781	0.0183464	0.0636024	0.0140073	0.0296528	0.1264205	0.00901	0.00815	0.00313	0.0159642	0.1445016	0.0011	0.00108	0.00111	0.0363399	0.00336	0.077899	0.00871	0	0.0322503	0.0033	0.0035	0.00962	0	0.00248	0.00371	0.0146247	0.0147301	0.0391058	0.00283	0.00114	0.0153618	0.0151239	0.00109	0.00323	0.00506	0.0110877	0.00174	0.00172	0.0241405	0.0013	0.0100867	0.0177096	0.00684	0.0198496	0.00505	0.0377758	0.0253816	0	0	0	0.00114	0.0208965	0	0.1173548	0.0491316	0.0021	0.0011	0	0.0852906	0.019827	0.0255097	0.00398	0.0285826	0.0144921	0.00786	0.1004168	0.010623	0.0013	0.0053	0.0100117	0.0746437	0.00109	0.00202	0.0118311
Novosphingobium_resinovorum	0.3505362	0.0559895	0.00441	0.0137883	0	0.0144012	0.0329321	0.0109279	0.0153647	0.014284	0.0117829	0.0281964	0.00723	0.2156102	0.0199305	0.0468112	0.0041	0.0438734	0.00643	0.00467	0.00654	0.0513958	0.0108442	0.035239	0.0257363	0.00325	0.0242695	0.0112348	0.0165098	0.1429394	0.0138039	0.00739	0.0550358	0.029435	0.0047	0.0255943	0.0175285	0.0051	0.0064	0.0109186	0.00956	0.00532	0.00515	0.0216886	0.0208757	0.2417976	0.0951104	0.0104117	0.0122309	0.044987	0.0400208	0.0620013	0.0280934	0.00901	0.0489097	0.00104	0.00532	0.0342885	0.0594557	0.00108	0	0.0145359	0.0285197	0.0111284	0.00871	0	0.011518	0.0066	0.097998	0.00721	0	0.00371	0.00743	0.009	0.0265143	0.0130353	0.00283	0.00114	0.00512	0.00648	0.00328	0	0.00506	0.00185	0	0.00172	0.014082	0.0013	0.0151301	0.00148	0.00456	0.0062	0.2397476	0.0230852	0.0326335	0	0	0	0.00114	0.0094	0.00128	0.0539198	0.0265576	0.00315	0	0.00243	0.0590474	0.00744	0.00714	0.00398	0.1048029	0.00223	0.00393	0.1371283	0.00797	0.0026	0.1326119	0	0.0214884	0.00326	0.00808	0.00538
Corynebacterium_casei	0	0.0396023	0.00661	0.00212	0.00836	0.0221558	0.00637	0.0196702	0.0273149	0.0166647	0.0674836	0.0140982	0.0101209	0.0163566	0.017716	0.0205969	0.00819	0.0532748	0.0269985	0.0139978	0.0261746	0.00541	0.00813	0.00503	0.0428939	0.00974	0.0323593	0.0168522	0.0144461	0.0064	0.0276078	0.0147754	0.0616401	0.0378449	0.0962599	0.0064	0.0438212	0.0178485	0.0143919	0.0291163	0.0143362	0.00638	0.0270448	0.0139427	0.0208757	0.00983	0.00312	0.0195218	0.0214041	0.0155128	0.0420219	0.0431313	0.0140467	0.00386	0.0122274	0.00104	0.00399	0.0146951	0.00661	0.00868	0.00886	0.0127189	0.0150986	0.0333853	0.2215722	0	0.0656523	0.00825	0.0035	0.0276522	0.00312	0.0148535	0.00866	0.0191245	0.1325713	0.1205762	0.0212251	0.00343	0.0221892	0.0334885	0.00984	0.00646	0.0270056	0.1737074	0.00872	0.00688	0.00805	0.0013	0.0441295	0.0368949	0.00684	0.00372	0	0.3536239	0.0145038	0.0225002	0	0.00103	0	0.0104482	0.00384	0.012687	0.0093	0.0042	0.0033	0.0121303	0.00875	0.00496	0.1612212	0.0225524	0.0127034	0.00669	0.0353475	0.00756	0.0478037	0.0143076	0.0053	0.0333723	0.0418457	0.00326	0.01212	0.0086
Phycicoccus_dokdonensis	0.0600607	0.0355055	0.00881	0	0.0155165	0.0110779	0.00744	0.00546	0.0358509	0.00952	0.0149964	0.0112786	0.0159042	0.00595	0.0276812	0.0524286	0.0225327	0.0125353	0.0102852	0.0233296	0.0196309	0.00271	0.00542	0.035239	0.0228768	0.0129887	0.0242695	0.0157287	0.0309559	0.0426685	0.0322091	0.00739	0.0110072	0.0315375	0.00822	0.1391688	0.035057	0.00892	0.0032	0.0200175	0.00796	0.00319	0.00258	0.0216886	0.0169615	0.0275217	0.1153798	0.00521	0.0366928	0.0263717	0.048025	0.0242614	0.0252841	0.0154534	0.0122274	0.00209	0.00266	0.4310556	0.0044	0.00325	0.00332	0.0145359	0	0.0500779	0.0186718	0.00505	0.0368574	0.00165	0	0.0456863	0.00104	0.0383716	0.00371	0.009	0.0500825	0.00326	0.00425	0.0125747	0.1706863	0.00432	0.00109	0.00323	0.00675	0.00185	0	0.0086	0.00805	0.0013	0.023956	0.0162338	0.00456	0.0272933	0.00505	0.0272826	0.0193384	0.0015	0	0	0	0.00104	0.00128	0.0359465	0.033197	0.00315	0.0044	0.00243	0.00875	0.019827	0.2510153	0.00663	0.00953	0.0635423	0.0117825	0.0680243	0.00531	0.0052	0	0.0100117	0.1051798	0.00109	0.00606	0.0182845
Corynebacterium_vitaeruminis	0.0928211	0.0191184	0.00991	0.011667	0.0190972	0.00222	0.00956	0.00219	0.0119503	0.0238067	0.0299927	0.0211473	0.00434	0.0267654	0.0243595	0.0262143	0.0041	0.0109683	0.0591396	0.00467	0.0130873	0.00812	0.0162663	0.00503	0.0371747	0.0184007	0.00809	0.0494332	0.0288922	0.00427	0.0184052	0.0110816	0.01541	0.0935611	0.1655202	0.0064	0.0394391	0.00382	0.0127928	0.023657	0.0111504	0.00425	0.0231812	0.0402789	0.0117426	0.02359	0.00468	0.014316	0.0214041	0.0139615	0.0180094	0.045827	0.0140467	0.00258	0.0203791	0.00209	0.00532	0.0134705	0.0022	0.0216939	0.00111	0.0127189	0	0.0166926	0.2265513	0.0202061	0.0287949	0.0033	0.0035	0.013225	0.00104	0.00743	0.00371	0.0134997	0.0294603	0.0945056	0.0113201	0.00343	0.0238961	0.0399702	0.00437	0.00323	0.0286934	0.0166316	0.00523	0.00172	0.0221288	0.0013	0.0214343	0.0427981	0.0113999	0.00372	0.00505	0.2214084	0.0157124	0.0120001	0.0125119	0	0	0.0156723	0.00256	0.0105725	0.010623	0.0021	0.0022	0.00243	0.0153086	0.019827	0.308157	0.00663	0.0127034	0.0133773	0.0432025	0.00648	0.0345249	0.0065	0.00265	0.00667	0.0429767	0.00434	0.01212	0.0150578
Delftia_tsuruhatensis	0.0524166	0.0546239	0.00881	0.00212	0.0190972	0.0110779	0.0233712	0.00437	0.0153647	0.014284	0.0546296	0.039475	0.0216876	0.0178436	0.00664	0.00749	0.00615	0.0736446	0.0192847	0.00467	0.0130873	0.00271	0.00542	0.0285268	0.0371747	0.00325	0.0210336	0.00674	0.0185736	0.0490688	0.0276078	0.00739	0.0484315	0.0105125	0.00587	0.062386	0.0131464	0.011474	0.0143919	0.00546	0.0143362	0.00425	0.00515	0.0263362	0.0117426	0.00197	0.0109143	0.00911	0.0489237	0.0232692	0.0160083	0.0727841	0.0252841	0.00386	0.0122274	0.00418	0.00133	0.0367377	0.0286268	0.00217	0.00664	0.0236209	0.0452959	0.077899	0.0273853	0.00505	0.0184287	0.0758913	0	0.00962	0.00104	0.00866	0.00495	0.0461239	0.0795428	0.0488822	0.2815865	0.00229	0.0153618	0.00864	0.00328	0.0145332	0.0168785	0.00924	0.0732396	0.00344	0.0120702	0.00261	0.0315211	0.0177096	0.0227998	0.00372	0.00252	0.0482691	0.1220736	0.003	0.00751	0.00103	0.0670447	0.00836	0.00256	0.071893	0.0146067	0.0209916	0.176035	0.00243	0.00437	0.00744	0.013265	0.00929	0.0465791	0.00223	0.00786	0.0507483	0.0212461	0.0130069	0	0.0133489	0.0429767	0.00543	0.00808	0.0150578
Pseudomonas_fulva	0.1758141	0.0559895	0.0110149	0	0	0.0199402	0.0371814	0.0426188	0.0938951	0.00714	0.0449891	0.015508	0.0101209	0.0208175	0.0232522	0.1160918	0.00819	0.0454403	0.0501401	0.00467	0.0785238	0.00541	0.0189774	0.0234927	0.0400343	0.00108	0.0242695	0.0146053	0.022701	0	0.0092	0.00739	0.0330215	0.0304862	0.00939	0.0207953	0.0876424	0.0127489	0.0287839	0.0200175	0.019115	0.1722964	0.0103028	0.0356313	0.0208757	0.0176925	0.0218286	0.031235	0.0458659	0.0031	0.0240125	0.0916541	0.1601326	0.00515	0.00408	0.00209	0.00532	0.0257164	0.0143134	0.00217	0.00111	0.0218039	0.0117434	0	0.0224062	0	0.0207323	0.00165	0.007	0.0300567	0.00104	0.0111401	0.0111385	0.0281243	0.0824888	0.00652	0.0608453	0.00114	0.1024118	0.0054	0.00328	0.0242221	0.0455719	0.0221754	0	0.0086	0.0160937	0.00783	0.0567379	0.0103306	0.0159599	0.00992	0.0201893	0.0524664	0.0290076	0	0.0100095	0	0.0102272	0.053286	0.00256	0.00529	0.0185903	0.0199421	0.0033	0.00728	0.00875	0	0.0153058	0.0212258	0.0254068	0.00446	0.00982	0.017276	0.0159346	0.0312167	0.010609	0.0333723	0.032798	0.00109	0.00202	0.00108
Microbacterium_foliorum	0	0.00956	0.0132179	0	0.0190972	0.0276947	0.0233712	0	0.00854	0.00952	0.0460602	0.0112786	0.0144584	0.0208175	0.0387537	0.0730255	0.00615	0.0203698	0.0102852	0.060657	0.0523492	0.0135252	0.0108442	0.0234927	0.1201029	0.00325	0.0194156	0.0146053	0.0350834	0.0448019	0.0184052	0.00739	0.0198129	0.02523	0.0047	0.0159964	0.0482033	0.0191234	0.0111937	0.0109186	0.00796	0.00319	0.00901	0.0201394	0.1904911	0.0059	0.024947	0.00521	0.0275196	0.00621	0.0360187	0.0296528	0.012642	0.01159	0.00408	0.00104	0.00399	0.0416361	0.0044	0.00325	0.00221	0.0454248	0.00839	0.0222568	0.023651	0.0353607	0.0299467	0.00165	0	0.0192363	0.00104	0.00371	0.00619	0.0449989	0.1679236	0.0162941	0.0183951	0.00572	0.0204824	0.00756	0.00219	0.0258369	0.0118149	0.00185	0.00174	0.00516	0.014082	0.0013	0.040347	0.0265643	0.0113999	0.4354515	0.00757	0.0661077	0.024173	0.0015	0.0100095	0.00206	0.00227	0.00313	0.00256	0.00846	0.0159346	0.0063	0.0022	0.00728	0.00656	0.00248	0.0397951	0.0159193	0.00318	0.0523945	0.00589	0.2559008	0.0159346	0.0104056	0.0053	0.0166861	0.0305361	0.00977	0.00606	0.0118311
Nocardioides_sp._JS614	0.0567847	0.0669143	0.00991	0.00424	0.00955	0.0675751	0.0318698	0.0174846	0.0546299	0.014284	0.0353486	0.0211473	0.0274709	0.0133827	0.0509334	0.0355765	0.00819	0.0250705	0.0128564	0.0513251	0.0458055	0.00271	0.0108442	0.0419512	0.0486131	0.00649	0.0388312	0.0179757	0.0577844	0.0064	0.0138039	0.0147754	0.0110072	0.029435	0.00822	0.1423681	0.0438212	0.0152987	0.0239866	0.0272965	0.00637	0.00425	0.0103028	0.024787	0.0469704	0.0137608	0.1855432	0.0130146	0.0489237	0.027923	0.0300156	0.0323485	0.0294981	0.0193167	0.0326065	0.00313	0.00399	0.095518	0.00661	0.00325	0.00221	0.0254379	0.0167763	0.0222568	0.023651	0.0151546	0.0276431	0.0033	0	0.0348658	0.00104	0.0198047	0.00495	0.0123747	0.1296253	0.0130353	0.00849	0.00457	0.0580334	0.0054	0.00109	0.00484	0.00675	0.0037	0.0104628	0.0086	0.0120702	0.00261	0.0390861	0.0280401	0.0136799	0.0148872	0.00252	0.1143769	0.0157124	0.0015	0.005	0.00103	0	0.00418	0.00256	0.0116298	0.0318691	0.0063	0.0066	0.0121303	0.00437	0.0173486	0.0795902	0.00663	0.0561066	0.0256399	0.0176737	0.0334723	0.00531	0.0091	0.00265	0.0133489	0.1379778	0.00434	0.00606	0.0086
Rhodobacter_sp._CZR27	0.00109	0.020484	0.00771	0.0201521	0.00716	0.00665	0.0371814	0.00656	0.0102431	0.0119033	0.0139252	0.0958678	0.0115667	0.0178436	0.0354319	0.0262143	0.00615	0.1331871	0.009	0.00933	0.0458055	0.00812	0.00271	0.0755122	0.0257363	0.0151535	0.0291234	0.0123583	0.0288922	0.1450729	0.0230065	0.0184693	0.03082	0.1166886	0.00587	0.1279713	0.0131464	0.0127489	0.0111937	0.0091	0.0175221	0.101038	0.00901	0.1068939	0.0600177	0.011795	0.0265062	0.0104117	0.0183464	0.055846	0.0140073	0.0242614	0.1376579	0.0167411	0.00408	0.00209	0.0133035	0.1383786	0.0011	0.00217	0.00111	0.0363399	0.00168	0.0890274	0.00622	0	0.0253395	0.00165	0.0035	0.00721	0	0.00248	0.00371	0.0202495	0.0147301	0.0391058	0.00283	0.00114	0.0170686	0.0129633	0.00109	0.00323	0.00169	0.0166316	0	0.00172	0.0261522	0.00261	0.0138693	0.00885	0.00684	0.0161278	0.00757	0.0325292	0.0277989	0	0.0025	0.00103	0	0.017762	0.00128	0.139557	0.0610825	0.0021	0.0033	0.00485	0.0743559	0.00744	0.013265	0.00265	0.0211723	0.010033	0.00196	0.064785	0.00266	0.0013	0.0053	0.0133489	0.0836915	0	0.00202	0.0172089
Gordonia_sp._KTR9	0.0152882	0.0150216	0.00441	0	0.00358	0.0454193	0.00744	0	0.0239006	0.042852	0.0364197	0.00846	0.00868	0.00595	0.013287	0.2022245	0.00615	0.00783	0.0115708	0.00933	0.0130873	0.00271	0.00271	0.0134244	0.0228768	0.00433	0.0113258	0.00786	0.0247647	0.1600068	0.0138039	0.0110816	0.1144744	0.0315375	0.0152607	0.0159964	0.0306748	0.0051	0.0111937	0.00728	0.00478	0.00425	0.00901	0.0216886	0.0247899	0.0059	0.2276413	0.0039	0.00917	0.0139615	0.0100052	0.0350442	0.0154514	0.00386	0.00408	0.00104	0.00266	0.0416361	0.0022	0.00325	0.00221	0.010902	0.00168	0	0.00996	0	0.601237	0.0033	0	0.00721	0.00104	0.00866	0.00124	0.0112497	0.0382984	0.1792348	0.00849	0.00114	0.0290167	0.0162041	0.00219	0.00161	0.00506	0.0203275	0.00523	0	0.0201171	0.00261	0.0189126	0.00443	0.0478796	0.0148872	0	0.0524664	0.020547	0.0015	0	0.00103	0.0102272	0.00418	0.00128	0.0116298	0.00531	0.0021	0.0055	0.0242607	0.0153086	0.0123919	0.0602029	0.0849032	0.00529	0.0178364	0.01571	0.00972	0.2204281	0.0013	0.00265	0.00334	0.0565483	0.019544	0.00404	0.00323
Confluentimicrobium_sp._EMB200-NS6	0	0.0150216	0	0.0456074	0.00358	0.0166168	0.0403684	0.00656	0	0.00952	0.0267792	0.039475	0.00723	0.0133827	0.0232522	0.0205969	0.00819	0.1645252	0.0128564	0.00933	0.0523492	0.00271	0.00542	0.0620878	0.014298	0.030307	0.0226515	0.0112348	0.022701	0.1728074	0.0138039	0.00739	0.0242157	0.1114323	0.0105651	0.1135746	0.0131464	0.0127489	0.0064	0.00728	0.0143362	0.1701693	0.00901	0.1192874	0.0404467	0.00393	0.0374205	0.0104117	0.0183464	0.0620511	0.0140073	0.0242614	0.1109691	0.0218923	0.00815	0.00209	0.0159642	0.1236836	0.0011	0.00217	0.00111	0.0145359	0.00671	0.0278211	0.0199166	0	0.0241877	0.0033	0	0.00361	0	0.00124	0.00248	0.0134997	0.0176762	0.0391058	0.00425	0	0.00683	0.011883	0.00109	0.00323	0.00506	0.0129357	0	0.00172	0.00604	0.0013	0.00757	0.00885	0.00228	0.0161278	0	0.0251839	0.0108778	0	0	0	0	0.0188068	0.00128	0.143786	0.0531152	0.00315	0.0011	0	0.0809168	0.0123919	0.0193874	0	0.0232895	0.010033	0.00393	0.0960978	0.00266	0.0026	0	0.00334	0.0870844	0.00109	0	0.0139823
Dermabacter_vaginalis	0.1474218	0.0232152	0.00551	0.0562137	0.0226779	0	0.0265582	0.00546	0.0699945	0.0119033	0.0332062	0.00564	0.00434	0.0133827	0.0675421	0.00936	0.00205	0.0235036	0.0192847	0.00467	0.0196309	0.00541	0.00542	0.00671	0.1000858	0.00433	0.0161797	0.0415688	0.0515932	0.00853	0.0138039	0.0221631	0.00881	0.0315375	0.0751297	0.0159964	0.0788782	0.0191234	0.0223875	0.0181977	0.0143362	0.00213	0.00644	0.0185902	0.0104379	0.0688042	0.0124735	0.00781	0.033635	0.0139615	0.050026	0.0512185	0.00562	0.00129	0.0122274	0.00209	0.00266	0.0306147	0.0044	0.00542	0.00443	0.0181699	0.00839	0.0111284	0.1443953	0.0707214	0.0161251	0.00165	0.0035	0.0276522	0.00104	0.00495	0.00495	0.0134997	0.0294603	0.087988	0.00849	0.00457	0.0477922	0.0356491	0.00437	0.00484	0.0202542	0.0037	0.0139504	0.013753	0.0181054	0.0013	0.0378253	0.0516529	0.00228	0.0223308	0.015142	0.1731393	0.0169211	0.0075	0.0250238	0.00103	0	0.0094	0.00256	0.04229	0.00531	0.00735	0.0033	0.00728	0.0109347	0.0173486	0.1989755	0.0106129	0.00847	0.0234103	0.0451662	0.017276	0.0371806	0.0065	0.00796	0.0133489	0.0441077	0	0.00808	0.0107556
Phenylobacterium_zucineum	0.0207482	0.0232152	0.0011	0.0254553	0.0334201	0.00111	0.0934848	0.015299	0.0529227	0.0190454	0.0599854	0.0126884	0.0115667	0.1026007	0.0143942	0.0149796	0.0122905	0.0564086	0.0167134	0	0.0261746	0.00541	0.0108442	0.0587317	0.0200172	0.00325	0.0307414	0.1044838	0.022701	0.0768033	0.0276078	0.0110816	0.0132086	0.0620237	0.0047	0.0175961	0.0219106	0.0051	0.00959	0.0091	0.00796	0.00957	0.00515	0.0449264	0.0169615	0.0157267	0.0155919	0.028632	0.0214041	0.0403332	0.0100052	0.0404356	0.1151831	0.0283312	0.0326065	0.00209	0.00266	0.0281656	0.0022	0.00325	0.00111	0.1090196	0.0234868	0.0667705	0.0211614	0	0.0218841	0.0099	0.0035	0.00481	0.00104	0.00619	0.00743	0.0213745	0.0265143	0.035847	0.00283	0.00343	0.00683	0.0129633	0.00109	0.00323	0.00506	0.00185	0.00174	0.00172	0.0362107	0.0013	0.0138693	0.0059	0.0113999	0.00372	0.0126183	0.0199373	0.0108778	0	0.0350333	0	0	0.0261206	0.00128	0.0496908	0.0929516	0.0146942	0.0055	0	0.0984123	0	0.0142854	0.00133	0.352519	0.00446	0.0117825	0.0334723	0.00531	0.0013	0.0053	0.0100117	0.0350599	0.00109	0.00404	0.00538
